platform,query_name,tpch_ref,category,scale_factor,run_number,exec_time_s,mean_time_s,std_time_s,min_time_s,max_time_s,memory_before_mb,memory_after_mb,memory_delta_mb,network_rtt_ms,timestamp
motherduck,Q6_simple,Q6,simple_select,1,1,0.207164,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,2,0.206993,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,3,0.20954,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,4,0.214915,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,5,0.211089,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,6,0.212799,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,7,0.21546,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,8,0.213715,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,9,0.208381,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q6_simple,Q6,simple_select,1,10,0.210316,0.211037,0.002933,0.206993,0.21546,0,0,0,108.71,2026-04-25 09:44:46
motherduck,Q14_simple,Q14,simple_select,1,1,0.225611,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,2,0.234607,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,3,0.23163,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,4,0.229331,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,5,0.229827,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,6,0.230395,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,7,0.23087,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,8,0.229896,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,9,0.228687,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q14_simple,Q14,simple_select,1,10,0.233042,0.23039,0.002324,0.225611,0.234607,0,0,0,108.71,2026-04-25 09:45:34
motherduck,Q19_simple,Q19,simple_select,1,1,0.236376,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,2,0.239065,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,3,0.225725,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,4,0.223526,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,5,0.228541,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,6,0.231853,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,7,0.223684,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,8,0.225325,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,9,0.224121,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q19_simple,Q19,simple_select,1,10,0.225356,0.228357,0.005287,0.223526,0.239065,0,0,0,108.71,2026-04-25 09:46:21
motherduck,Q3_join,Q3,join,1,1,0.214566,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,2,0.215906,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,3,0.214917,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,4,0.221982,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,5,0.217053,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,6,0.215991,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,7,0.213209,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,8,0.219038,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,9,0.226834,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q3_join,Q3,join,1,10,0.213697,0.217319,0.00403,0.213209,0.226834,0,0,0,108.71,2026-04-25 09:47:09
motherduck,Q5_join,Q5,join,1,1,0.216546,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,2,0.230189,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,3,0.218282,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,4,0.217407,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,5,0.216739,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,6,0.230547,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,7,0.230674,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,8,0.217359,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,9,0.218163,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q5_join,Q5,join,1,10,0.230353,0.222626,0.006401,0.216546,0.230674,0,0,0,108.71,2026-04-25 09:47:56
motherduck,Q10_join,Q10,join,1,1,0.265454,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,2,0.275564,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,3,0.284234,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,4,0.270209,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,5,0.271931,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,6,0.27541,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,7,0.274684,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,8,0.272307,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,9,0.274001,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q10_join,Q10,join,1,10,0.270998,0.273479,0.004588,0.265454,0.284234,0,0,0,108.71,2026-04-25 09:48:44
motherduck,Q1_agg,Q1,aggregation,1,1,0.21315,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,2,0.215536,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,3,0.218999,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,4,0.218288,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,5,0.224179,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,6,0.21956,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,7,0.215931,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,8,0.218506,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,9,0.227627,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q1_agg,Q1,aggregation,1,10,0.218628,0.21904,0.003976,0.21315,0.227627,0,0,0,108.71,2026-04-25 09:49:31
motherduck,Q4_agg,Q4,aggregation,1,1,0.21634,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,2,0.218731,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,3,0.216281,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,4,0.214474,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,5,0.215075,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,6,0.21398,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,7,0.2257,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,8,0.220143,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,9,0.213837,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q4_agg,Q4,aggregation,1,10,0.215612,0.217017,0.003473,0.213837,0.2257,0,0,0,108.71,2026-04-25 09:50:19
motherduck,Q7_agg,Q7,aggregation,1,1,0.219632,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,2,0.230442,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,3,0.224774,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,4,0.223909,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,5,0.223178,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,6,0.228715,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,7,0.231287,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,8,0.226061,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,9,0.228988,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q7_agg,Q7,aggregation,1,10,0.231247,0.226823,0.00373,0.219632,0.231287,0,0,0,108.71,2026-04-25 09:51:06
motherduck,Q17_subquery,Q17,subquery,1,1,0.215129,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,2,0.214353,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,3,0.21691,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,4,0.218542,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,5,0.215372,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,6,0.215712,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,7,0.218558,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,8,0.217946,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,9,0.222575,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q17_subquery,Q17,subquery,1,10,0.217533,0.217263,0.002263,0.214353,0.222575,0,0,0,108.71,2026-04-25 09:51:54
motherduck,Q20_subquery,Q20,subquery,1,1,0.220594,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,2,0.230272,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,3,0.228991,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,4,0.226529,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,5,0.229156,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,6,0.224378,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,7,0.234383,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,8,0.231301,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,9,0.224641,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q20_subquery,Q20,subquery,1,10,0.226527,0.227677,0.003764,0.220594,0.234383,0,0,0,108.71,2026-04-25 09:52:41
motherduck,Q22_subquery,Q22,subquery,1,1,0.233362,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,2,0.236547,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,3,0.232526,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,4,0.229415,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,5,0.235431,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,6,0.233732,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,7,0.236257,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,8,0.232891,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,9,0.234934,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q22_subquery,Q22,subquery,1,10,0.233604,0.23387,0.001985,0.229415,0.236547,0,0,0,108.71,2026-04-25 09:53:29
motherduck,Q10_window,Q10-W,window_function,1,1,0.251163,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,2,0.251653,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,3,0.243473,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,4,0.248505,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,5,0.248436,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,6,0.250048,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,7,0.250541,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,8,0.244359,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,9,0.245307,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q10_window,Q10-W,window_function,1,10,0.243777,0.247726,0.003042,0.243473,0.251653,0,0,0,108.71,2026-04-25 09:54:17
motherduck,Q1_window,Q1-W,window_function,1,1,0.211621,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,2,0.211312,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,3,0.208626,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,4,0.203744,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,5,0.203546,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,6,0.202364,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,7,0.203959,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,8,0.20353,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,9,0.20436,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q1_window,Q1-W,window_function,1,10,0.206266,0.205933,0.003225,0.202364,0.211621,0,0,0,108.71,2026-04-25 09:55:04
motherduck,Q18_window,Q18-W,window_function,1,1,0.30407,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,2,0.318587,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,3,0.318617,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,4,0.322253,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,5,0.31512,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,6,0.323367,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,7,0.318409,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,8,0.319636,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,9,0.316044,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q18_window,Q18-W,window_function,1,10,0.310838,0.316694,0.005393,0.30407,0.323367,0,0,0,108.71,2026-04-25 09:55:52
motherduck,Q6_simple,Q6,simple_select,5,1,0.214663,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,2,0.211597,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,3,0.21259,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,4,0.220897,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,5,0.210613,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,6,0.212003,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,7,0.210874,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,8,0.214638,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,9,0.216011,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q6_simple,Q6,simple_select,5,10,0.212377,0.213626,0.002944,0.210613,0.220897,0,0,0,95.52,2026-04-25 09:59:07
motherduck,Q14_simple,Q14,simple_select,5,1,0.266178,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,2,0.266067,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,3,0.261863,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,4,0.26212,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,5,0.266922,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,6,0.272714,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,7,0.264693,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,8,0.266441,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,9,0.265992,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q14_simple,Q14,simple_select,5,10,0.262635,0.265562,0.002991,0.261863,0.272714,0,0,0,95.52,2026-04-25 09:59:54
motherduck,Q19_simple,Q19,simple_select,5,1,0.293214,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,2,0.30302,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,3,0.297785,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,4,0.299965,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,5,0.295237,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,6,0.292803,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,7,0.311664,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,8,0.303214,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,9,0.296983,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q19_simple,Q19,simple_select,5,10,0.298015,0.29919,0.005361,0.292803,0.311664,0,0,0,95.52,2026-04-25 10:00:43
motherduck,Q3_join,Q3,join,5,1,0.279141,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,2,0.283467,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,3,0.282318,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,4,0.286124,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,5,0.27516,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,6,0.284039,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,7,0.286748,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,8,0.29502,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,9,0.285883,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q3_join,Q3,join,5,10,0.285282,0.284318,0.004925,0.27516,0.29502,0,0,0,95.52,2026-04-25 10:01:31
motherduck,Q5_join,Q5,join,5,1,0.268071,0.270141,0.004636,0.263183,0.277988,0,0,0,95.52,2026-04-25 10:02:19
motherduck,Q5_join,Q5,join,5,2,0.264138,0.270141,0.004636,0.263183,0.277988,0,0,0,95.52,2026-04-25 10:02:19
